,best_NN_score_alpha1.5
74319,15.175845
74320,6.9623632
74321,9.854113
74322,9.67508
74323,10.467161
74324,16.664885
74325,16.232635
74326,10.082231
74327,10.3519125
74328,15.683288
74329,5.223067
74330,11.8342
74331,16.383974
74332,17.274012
74333,9.41443
74334,4.1556516
74335,11.827952
74336,4.8855424
74337,5.467836
74338,7.511203
74339,9.918563
74340,4.4524994
74341,14.003713
74342,11.994993
74343,13.564944
74344,18.23763
74345,12.460924
74346,10.48298
74347,9.513742
74348,13.414344
74349,10.762023
74350,13.226478
74351,17.184908
74352,12.950822
74353,8.559361
74354,5.0389743
74355,19.882402
74356,18.23707
74357,24.063295
74358,8.675741
74359,13.293181
74360,11.601237
74361,11.226643
74362,5.641792
74363,12.523887
74364,13.11103
74365,13.703446
74366,8.527671
74367,11.983197
74368,13.526053
74369,5.276901
74370,8.710466
74371,24.703661
74372,9.752572
74373,5.3662186
74374,8.899824
74375,12.583631
74376,4.295639
74377,16.660475
74378,18.843401
74379,12.250062
74380,9.410342
74381,10.929919
74382,11.64877
74383,12.623764
74384,6.254301
74385,8.102886
74386,9.261179
74387,16.116722
74388,9.533566
74389,13.72688
74390,9.472062
74391,9.211809
74392,11.05359
74393,22.183048
74394,12.9930315
74395,15.152476
74396,13.913627
74397,18.561285
74398,17.515394
74399,11.073274
74400,5.573043
74401,19.420385
74402,8.3971815
74403,10.9821
74404,4.464502
74405,21.005508
74406,11.042649
74407,11.464442
74408,10.478738
74409,13.106908
74410,4.420324
74411,16.243956
74412,11.943062
74413,10.500224
74414,12.730624
74415,10.057966
74416,11.94317
74417,14.102237
74418,13.155946
74419,5.8372617
74420,3.985456
74421,10.25723
74422,2.5604246
74423,6.3354077
74424,17.694723
74425,4.3652344
74426,24.693674
74427,4.4118176
74428,11.081044
74429,20.409786
74430,12.859735
74431,6.2875576
74432,16.972305
74433,13.527308
74434,10.617756
74435,12.76117
74436,12.966107
74437,7.8744755
74438,15.254719
74439,18.49282
74440,12.456462
74441,10.868928
74442,7.4677854
74443,4.507063
74444,15.212625
74445,5.1252294
74446,8.642799
74447,5.0402007
74448,16.210464
74449,9.926507
74450,15.353346
74451,10.657195
74452,9.819409
74453,5.1806016
74454,10.061858
74455,14.804774
74456,5.8726397
74457,14.04444
74458,10.694937
74459,8.890033
74460,19.261408
74461,13.128701
74462,14.314818
74463,5.862336
74464,11.499044
74465,18.083302
74466,6.4417453
74467,16.865225
74468,16.519392
74469,17.357897
74470,13.100839
74471,6.638124
74472,19.306005
74473,18.528618
74474,8.624744
74475,13.3837385
74476,16.552435
74477,10.073285
74478,7.072549
74479,15.438578
74480,10.024749
74481,4.445794
74482,15.748315
74483,8.304393
74484,10.2570505
74485,5.2611775
74486,21.296652
74487,8.898729
74488,5.432962
74489,7.879252
74490,5.5636983
74491,9.386298
74492,11.079162
74493,15.560461
74494,15.532551
74495,12.265706
74496,10.194779
74497,6.7854905
74498,8.9998045
74499,22.452993
74500,15.283679
74501,6.2329736
74502,12.5018635
74503,18.235281
74504,6.798549
74505,7.7312746
74506,4.2748313
74507,11.746053
74508,13.939322
74509,8.240814
74510,11.327133
74511,10.436063
74512,12.946916
74513,3.7181
74514,6.1850286
74515,9.852609
74516,4.9981403
74517,12.098464
74518,6.140301
74519,8.694646
74520,16.499249
74521,5.0950427
74522,9.891068
74523,6.5447927
74524,11.13977
74525,10.970403
74526,24.57198
74527,13.721967
74528,6.294563
74529,11.591172
74530,12.725787
74531,13.629185
74532,15.303506
74533,14.3009615
74534,15.550128
74535,11.120774
74536,18.663454
74537,15.687884
74538,4.65261
74539,12.486027
74540,11.519675
74541,10.0466585
74542,7.2453055
74543,13.473111
74544,15.684505
74545,6.7281194
74546,6.907745
74547,11.132539
74548,11.893854
74549,4.5077686
74550,9.285552
74551,15.292755
74552,10.689248
74553,12.170705
74554,19.41046
74555,8.7660885
74556,5.351359
74557,12.084891
74558,9.737031
74559,10.087258
74560,16.992632
74561,9.473306
74562,18.309755
74563,9.551753
74564,14.453469
74565,5.0636053
74566,15.431861
74567,18.969381
74568,14.201278
74569,9.045802
74570,8.600868
74571,12.514466
74572,11.253518
74573,20.394415
74574,9.766052
74575,11.95349
74576,11.333395
74577,9.777681
74578,14.685047
74579,20.989416
74580,9.004987
74581,19.263498
74582,12.168851
74583,14.318259
74584,4.3188033
74585,6.7695255
74586,11.360482
74587,15.257838
74588,11.362529
74589,12.528675
74590,12.469404
74591,11.5016165
74592,10.634858
74593,4.853004
74594,11.951027
74595,9.838808
74596,17.384523
74597,8.438102
74598,10.754222
74599,9.763324
74600,10.076329
74601,5.3558526
74602,4.4387264
74603,11.87079
74604,15.101635
74605,9.729913
74606,3.7766275
74607,12.105346
74608,12.948756
74609,4.5669913
74610,9.152175
74611,13.2483015
74612,10.581281
74613,6.7233987
74614,5.0785575
74615,5.01926
74616,12.08151
74617,12.349141
74618,9.059817
74619,16.860386
74620,7.9073577
74621,11.212543
74622,10.688846
74623,11.0415535
74624,20.021431
74625,11.25297
74626,11.91071
74627,14.420564
74628,16.748173
74629,17.566751
74630,11.294183
74631,15.500693
74632,8.972032
74633,11.275153
74634,10.77471
74635,3.6611972
74636,13.581376
74637,11.485696
74638,4.99505
74639,5.0008817
74640,4.4920692
74641,12.293973
74642,4.4981074
74643,11.101756
74644,10.371415
74645,5.504514
74646,17.816397
74647,10.445123
74648,9.751395
74649,12.312908
74650,16.14051
74651,11.40305
74652,13.3491125
74653,6.09601
74654,9.42578
74655,4.7872796
74656,11.435653
74657,9.105905
74658,6.530209
74659,3.6898108
74660,10.818
74661,14.709805
74662,5.528493
74663,5.215586
74664,11.986629
74665,5.1008325
74666,14.18413
74667,14.658814
74668,8.918658
74669,4.6799836
74670,9.820706
74671,4.2776666
74672,11.733134
74673,8.602127
74674,11.051306
74675,6.780168
74676,13.695849
74677,13.597133
74678,8.423421
74679,13.797761
74680,7.291145
74681,12.246062
74682,9.379621
74683,12.4911375
74684,11.574251
74685,11.7975855
74686,12.450161
74687,11.03307
74688,4.3559594
74689,12.50884
74690,9.033677
74691,10.502558
74692,10.043048
74693,18.797907
74694,13.406161
74695,16.923979
74696,14.254149
74697,5.2071123
74698,5.110254
74699,8.133192
74700,8.906077
74701,4.630794
74702,16.483297
74703,14.217491
74704,10.887248
74705,14.223889
74706,8.118964
74707,8.323995
74708,16.285376
74709,4.2326307
74710,9.09212
74711,8.161483
74712,5.303907
74713,12.35175
74714,12.4555855
74715,12.982053
74716,10.425849
74717,12.108859
74718,8.607102
74719,18.039064
74720,11.547375
74721,11.520303
74722,12.416936
74723,13.695285
74724,5.3484874
74725,5.8190985
74726,5.5159397
74727,6.2451124
74728,18.492643
74729,22.313269
74730,8.947148
74731,16.149685
74732,10.897047
74733,10.335058
74734,8.785626
74735,10.443543
74736,12.839842
74737,11.857961
74738,7.183565
74739,12.451291
74740,11.4573
74741,8.63875
74742,12.298223
74743,13.417699
74744,14.906183
74745,18.164442
74746,7.1768813
74747,10.840948
74748,8.852435
74749,8.045659
74750,9.784634
74751,12.719156
74752,8.072961
74753,5.386368
74754,14.053124
74755,10.392122
74756,10.429022
74757,4.4681344
74758,4.3803396
74759,14.587733
74760,11.565452
74761,2.8952804
74762,16.566042
74763,3.5389743
74764,10.87132
74765,12.074579
74766,5.1911144
74767,14.328126
74768,11.512426
74769,25.345512
74770,15.306651
74771,10.134379
74772,12.3782215
74773,12.107268
74774,4.155589
74775,14.094966
74776,16.122906
74777,11.242074
74778,11.693696
74779,10.074706
74780,15.689092
74781,19.628263
74782,14.465838
74783,4.7812896
74784,10.131278
74785,3.9748166
74786,13.897919
74787,10.468604
74788,14.762847
74789,18.472532
74790,12.162129
74791,20.275469
74792,11.896454
74793,17.67931
74794,4.6767774
74795,11.72466
74796,14.278152
74797,11.323626
74798,18.782364
74799,15.153977
74800,13.624044
74801,8.715972
74802,9.453147
74803,5.4767976
74804,6.68683
74805,11.183119
74806,18.030476
74807,15.565725
74808,10.808314
74809,12.88299
74810,10.115182
74811,14.0138855
74812,7.5917068
74813,11.161704
74814,12.822121
74815,3.2449877
74816,4.6218157
74817,11.744336
74818,10.781306
74819,7.8068643
74820,6.1975846
74821,9.502963
74822,5.836299
74823,3.931376
74824,10.859186
74825,14.248851
74826,11.874064
74827,10.385184
74828,12.931762
74829,9.196208
74830,15.747628
74831,13.026713
74832,14.49705
74833,7.3703723
74834,3.6552892
74835,7.4280357
74836,11.138772
74837,11.536907
74838,5.250583
74839,15.188729
74840,20.139585
74841,10.625115
74842,18.416662
74843,16.183224
74844,16.253183
74845,10.772759
74846,11.785779
74847,8.309683
74848,5.7484117
74849,4.2905793
74850,11.284282
74851,12.5069475
74852,16.196894
74853,6.4683294
74854,22.732351
74855,3.813502
74856,13.554611
74857,9.59456
74858,2.9521413
74859,12.330241
74860,19.520815
74861,13.924367
74862,8.959611
74863,8.324969
74864,13.872173
74865,6.261925
74866,13.306561
74867,13.793942
74868,11.192028
74869,4.6388264
74870,9.644443
74871,10.465894
74872,17.475075
74873,11.956677
74874,16.391863
74875,19.331915
74876,12.313041
74877,18.271105
74878,9.232511
74879,14.0170355
74880,16.36312
74881,5.44784
74882,15.618104
74883,11.924876
74884,11.148834
74885,8.499733
74886,9.116179
74887,4.741317
74888,7.7918816
74889,11.818118
74890,11.34518
74891,14.823109
74892,16.89168
74893,10.515912
74894,10.40059
74895,12.08025
74896,30.670427
74897,10.117073
74898,15.06033
74899,8.921029
74900,5.8253145
74901,12.740786
74902,10.236355
74903,10.665838
74904,10.505483
74905,7.2649817
74906,8.5946665
74907,11.03284
74908,6.81613
74909,19.390146
74910,10.36408
74911,16.082834
74912,4.6606565
74913,16.992958
74914,7.539517
74915,13.783694
74916,12.766879
74917,12.193923
74918,12.6220045
74919,13.045541
74920,21.27329
74921,5.56598
74922,9.644611
74923,12.3128805
74924,8.276356
74925,11.562882
74926,5.4384103
74927,6.4540563
74928,19.031029
74929,14.947423
74930,8.872352
74931,13.525324
74932,10.845321
74933,11.727297
74934,10.65936
74935,12.814819
74936,11.080429
74937,13.603751
74938,18.736612
74939,5.192047
74940,14.126362
74941,13.375602
74942,11.271169
74943,11.334781
74944,7.8975415
74945,13.08369
74946,12.409064
74947,6.4898868
74948,11.448867
74949,13.131655
74950,15.021531
74951,14.345699
74952,8.222531
74953,10.6139765
74954,11.251841
74955,10.348258
74956,10.394748
74957,11.337695
74958,5.9159284
74959,9.647544
74960,8.991416
74961,16.414804
74962,17.297949
74963,4.4899325
74964,13.57425
74965,4.800355
74966,5.5442805
74967,17.426928
74968,9.914264
74969,9.016881
74970,6.3641095
74971,6.604601
74972,7.1947594
74973,12.398763
74974,15.2525015
74975,10.366311
74976,8.73548
74977,10.298459
74978,10.019992
74979,10.682469
74980,12.716051
74981,6.7956367
74982,4.7855577
74983,10.170859
74984,5.9674096
74985,10.269594
74986,13.0674925
74987,10.185132
74988,10.324259
74989,10.62926
74990,20.818338
74991,13.040508
74992,10.489304
74993,8.145489
74994,11.285746
74995,12.096212
74996,4.6873727
74997,13.562224
74998,18.564524
74999,11.440759
75000,17.16983
75001,14.983928
75002,6.2150054
75003,11.4300165
75004,14.920062
75005,7.542531
75006,11.060191
75007,12.884269
75008,11.37128
75009,11.778401
75010,14.363952
75011,10.765174
75012,20.008413
75013,8.061906
75014,18.581587
75015,7.146295
75016,20.6435
75017,6.107246
75018,7.468279
75019,12.872649
75020,5.468639
75021,5.568639
75022,4.8397403
75023,12.025933
75024,9.326972
75025,13.260322
75026,5.7890687
75027,38.100777
75028,11.091783
75029,14.41734
75030,5.3335834
75031,9.672249
75032,5.741351
75033,13.152404
75034,9.422987
75035,7.3500447
75036,12.56082
75037,9.6062
75038,6.455163
75039,4.6912317
75040,19.229809
75041,10.509756
75042,8.00891
75043,16.674425
75044,4.834741
75045,5.1833115
75046,14.005276
75047,14.778108
75048,7.1541133
75049,9.066896
75050,17.953125
75051,8.690579
75052,9.006408
75053,14.644394
75054,11.795888
75055,10.184235
75056,11.781242
75057,8.310266
75058,6.57901
75059,13.198421
75060,8.878097
75061,11.226828
75062,6.066625
75063,5.695755
75064,15.619174
75065,14.369932
75066,15.606103
75067,9.955558
75068,13.118978
75069,9.346676
75070,10.0909605
75071,8.650594
75072,18.067665
75073,9.306151
75074,8.344625
75075,11.694406
75076,5.6999164
75077,10.57424
75078,17.581465
75079,13.729049
75080,13.09746
75081,13.422225
75082,11.588033
75083,8.574698
75084,12.845782
75085,20.113703
75086,15.601024
75087,19.504534
75088,12.688141
75089,2.8726332
75090,12.00056
75091,11.884452
75092,3.6208882
75093,18.267729
75094,15.496623
75095,7.9616885
75096,17.517094
75097,11.302779
75098,17.234436
75099,14.9830065
75100,4.899448
75101,10.335778
75102,12.005158
75103,4.332678
75104,19.347216
75105,10.581303
75106,4.673324
75107,13.563811
75108,9.332845
75109,18.259792
75110,11.743993
75111,19.040226
75112,17.287153
75113,13.953485
75114,7.1621585
75115,8.948303
75116,15.132411
75117,5.2215104
75118,12.844548
75119,11.346122
75120,4.242999
75121,9.972226
75122,13.301063
75123,15.656203
75124,13.082801
75125,13.7232275
75126,19.826138
75127,10.110587
75128,5.5129476
75129,13.692411
75130,15.568387
75131,13.316849
75132,11.070421
75133,9.455425
75134,11.890832
75135,6.6454463
75136,12.364427
75137,16.758184
75138,18.689152
75139,11.015856
75140,14.363435
75141,11.571475
75142,9.200771
75143,20.05984
75144,11.120044
75145,13.119731
75146,10.533678
75147,6.9175296
75148,11.318889
75149,11.36563
75150,16.05404
75151,17.281775
75152,19.902458
75153,10.893096
75154,13.27081
75155,4.449273
75156,17.598518
75157,4.541159
75158,35.111435
75159,9.803164
75160,12.058875
75161,9.689992
75162,12.431863
75163,10.614506
75164,15.02752
75165,12.084634
75166,4.7198706
75167,16.94947
75168,5.0045443
75169,10.234953
75170,8.886898
75171,14.288427
75172,3.6509478
75173,7.0971446
75174,11.11349
75175,10.444237
75176,15.477637
75177,20.715124
75178,9.583652
75179,10.580411
75180,13.302994
75181,4.9943185
75182,19.622438
75183,11.505068
75184,11.480788
75185,9.367914
75186,7.0753913
75187,3.377145
75188,19.508013
75189,11.57409
75190,12.38024
75191,7.6701074
75192,5.894132
75193,17.300138
75194,14.07998
75195,14.834351
75196,14.374825
75197,12.812404
75198,10.90854
75199,5.4319043
75200,20.571547
75201,7.2667713
75202,8.717122
75203,15.435172
75204,13.964545
75205,12.802431
75206,8.58012
75207,12.189883
75208,13.909139
75209,10.261473
75210,16.48002
75211,12.910136
75212,10.021863
75213,4.9215627
75214,4.3786926
75215,13.476946
75216,10.148475
75217,17.024553
75218,4.998728
75219,17.028399
75220,9.363311
75221,21.42108
75222,12.325479
75223,4.7265425
75224,12.57289
75225,10.893598
75226,5.826479
75227,4.9350047
75228,9.601291
75229,4.7249722
75230,15.40818
75231,9.542138
75232,18.257456
75233,12.817746
75234,10.321013
75235,5.313438
75236,11.574153
75237,9.853114
75238,12.535298
75239,10.852208
75240,13.008426
75241,15.043172
75242,20.184467
75243,7.5805945
75244,12.489985
75245,17.757666
75246,8.378898
75247,6.033404
75248,9.985234
75249,13.259585
75250,6.2135816
75251,12.65018
75252,8.847101
75253,10.3765335
75254,6.048341
75255,20.306684
75256,4.796038
75257,9.915193
75258,16.507915
75259,11.645882
75260,17.059578
75261,11.088089
75262,6.2587976
75263,18.999565
75264,16.386782
75265,16.011595
75266,6.2777457
75267,9.335065
75268,11.334861
75269,8.252506
75270,8.998732
75271,12.941506
75272,4.918888
75273,14.263549
75274,14.816059
75275,20.629541
75276,19.706747
75277,11.202682
75278,10.276182
75279,14.355109
75280,20.388075
75281,16.798414
75282,9.472983
75283,9.799245
75284,18.449556
75285,11.62583
75286,17.792418
75287,10.74245
75288,13.359927
75289,14.781196
75290,4.8940907
75291,9.760746
75292,10.50034
75293,14.433891
75294,8.426225
75295,14.70049
75296,10.294296
75297,19.88323
75298,17.100916
75299,10.010747
75300,5.0341377
75301,6.4748073
75302,12.192786
75303,12.973478
75304,23.436625
75305,10.816524
75306,11.696594
75307,16.339117
75308,16.200956
75309,11.390884
75310,10.447985
75311,9.399612
75312,19.819986
75313,11.545768
75314,20.847868
75315,9.0323925
75316,12.519761
75317,13.195716
75318,10.270053
75319,9.543761
75320,5.004688
75321,7.1453786
75322,5.9139204
75323,9.253186
75324,8.314038
75325,6.366545
75326,16.290756
75327,17.16117
75328,12.868306
75329,17.05132
75330,4.516644
75331,12.035366
75332,7.4583254
75333,8.640769
75334,10.0034
75335,16.873873
75336,4.054301
75337,15.200922
75338,9.418528
75339,16.436905
75340,4.206975
75341,12.217446
75342,18.680527
75343,14.187749
75344,18.619995
75345,11.527159
75346,7.4564843
75347,10.5781355
75348,4.359977
75349,9.847154
75350,6.2386255
75351,13.241062
75352,11.178176
75353,17.958014
75354,13.747121
75355,9.703782
75356,9.967666
75357,14.366776
75358,16.613829
75359,10.321588
75360,2.8052235
75361,8.963408
75362,5.210807
75363,11.765031
75364,10.59204
75365,10.938562
75366,16.126282
75367,10.411897
75368,9.383485
75369,19.604216
75370,14.90499
75371,15.101248
75372,21.322632
75373,11.797002
75374,12.051149
75375,12.798349
75376,13.076453
75377,7.221386
75378,13.357318
75379,10.858381
75380,22.219229
75381,10.95509
75382,11.462523
75383,13.020592
75384,14.423097
75385,5.203035
75386,26.021368
75387,3.775146
75388,15.288302
75389,14.676272
75390,4.118655
75391,6.580084
75392,13.342422
75393,17.301626
75394,10.721224
75395,12.321976
75396,8.128833
75397,7.295014
75398,18.46542
75399,19.491869
75400,8.656329
75401,6.347079
75402,11.898876
75403,11.106492
75404,11.013696
75405,15.558737
75406,10.094987
75407,17.66247
75408,20.940199
75409,16.896772
75410,20.611498
75411,3.7486098
75412,8.5888
75413,16.329323
75414,5.606203
75415,16.691143
75416,12.309101
75417,12.0333805
75418,10.023518
75419,8.803132
75420,11.3594675
75421,17.896627
75422,13.555604
75423,15.33069
75424,15.420869
75425,21.348124
75426,11.7282
75427,3.7079961
75428,5.027462
75429,12.635831
75430,8.12779
75431,10.701489
75432,16.198654
75433,6.4382243
75434,12.832116
75435,11.835738
75436,13.238815
75437,11.709947
75438,7.1730924
75439,11.843977
75440,13.818655
75441,6.3743863
75442,13.273662
75443,7.7930436
75444,6.625282
75445,8.659022
75446,4.8351035
75447,10.12667
75448,9.241857
75449,9.212548
75450,12.70059
75451,11.851678
75452,8.691155
75453,5.781653
75454,7.4361105
75455,3.548688
75456,3.7284982
75457,15.879909
75458,7.3308973
75459,5.6147494
75460,14.437335
75461,16.845978
75462,10.693327
75463,9.748371
75464,10.439004
75465,11.279985
75466,6.2262807
75467,14.300485
75468,11.706776
75469,12.942808
75470,17.76446
75471,10.207046
75472,15.426003
75473,9.601791
75474,23.213682
75475,14.59587
75476,9.899371
75477,18.882616
75478,8.589759
75479,7.2919717
75480,14.486428
75481,12.296067
75482,5.397495
75483,10.147746
75484,9.919589
75485,12.236526
75486,14.12418
75487,4.3527007
75488,5.1500473
75489,11.912824
75490,17.379301
75491,13.079673
75492,6.085061
75493,11.481345
75494,14.830172
75495,10.806887
75496,4.958945
75497,14.009595
75498,4.885768
75499,20.187737
75500,7.3337865
75501,7.8472877
75502,3.3211997
75503,15.795474
75504,7.722967
75505,12.37393
75506,10.327685
75507,8.9261055
75508,9.607299
75509,10.965035
75510,3.6669478
75511,11.379338
75512,14.375262
75513,11.106412
75514,4.638635
75515,14.63745
75516,11.865933
75517,14.151718
75518,14.37682
75519,8.445315
75520,5.6287255
75521,7.657533
75522,9.03843
75523,10.642024
75524,12.816768
75525,10.354819
75526,19.44929
75527,8.763223
75528,6.8900824
75529,10.643435
75530,11.866666
75531,7.8376493
75532,12.691415
75533,16.891813
75534,7.94722
75535,5.1063685
75536,7.3347573
75537,9.9761
75538,8.990667
75539,9.43117
75540,5.3213496
75541,5.390285
75542,13.343482
75543,15.088382
75544,11.260617
75545,5.8026643
75546,16.425117
75547,3.4347038
75548,18.934202
75549,4.8124
75550,16.2356
75551,6.9881225
75552,18.259914
75553,10.172659
75554,12.10604
75555,13.839028
75556,21.042631
75557,12.3179035
75558,11.140694
75559,13.28438
75560,9.214157
75561,18.58962
75562,10.449146
75563,16.119667
75564,17.749916
75565,20.35335
75566,9.832351
75567,16.838346
75568,10.010615
75569,9.343047
75570,9.444662
75571,8.04163
75572,13.299604
75573,10.248882
75574,18.79964
75575,3.477372
75576,9.349283
75577,15.232596
75578,10.198606
75579,6.7397623
75580,4.6857467
75581,11.793908
75582,9.011922
75583,8.172229
75584,9.275272
75585,8.167586
75586,7.4010844
75587,10.345441
75588,7.0486236
75589,9.213101
75590,11.537195
75591,11.657804
75592,15.189925
75593,6.641545
75594,16.276354
75595,8.352009
75596,11.768054
75597,17.468622
75598,15.254456
75599,19.404682
75600,10.004743
75601,10.629255
75602,13.0251465
75603,11.675496
75604,14.628416
75605,6.637678
75606,13.060246
75607,17.480253
75608,17.375427
75609,5.0261855
75610,8.747401
75611,7.808368
75612,16.762049
75613,9.968923
75614,11.726882
75615,10.998277
75616,12.390832
75617,8.431387
75618,8.301436
75619,9.247343
75620,4.0429683
75621,7.01814
75622,9.302705
75623,12.3740835
75624,9.766601
75625,6.334385
75626,12.756776
75627,4.0247927
75628,14.01783
75629,12.916808
75630,20.35422
75631,12.940019
75632,11.533759
75633,15.9150095
75634,4.5528245
75635,4.066527
75636,17.606989
75637,9.721824
75638,8.407564
75639,12.371038
75640,14.158099
75641,13.528344
75642,21.68173
75643,11.493685
75644,10.368036
75645,9.93468
75646,12.583125
75647,12.63458
75648,8.528287
75649,16.891386
75650,19.076202
75651,10.969426
75652,9.563981
75653,13.955219
75654,5.604531
75655,17.698301
75656,4.5666175
75657,19.968437
75658,20.15661
75659,12.263564
75660,15.544684
75661,11.905946
75662,20.06574
75663,12.938514
75664,12.285932
75665,9.06232
75666,17.488749
75667,8.199439
75668,11.753694
75669,14.907155
75670,4.6739697
75671,14.389968
75672,17.5842
75673,9.028174
75674,14.668932
75675,9.414025
75676,14.431169
75677,4.2065225
75678,7.638037
75679,10.176916
75680,14.275845
75681,4.5561514
75682,13.485198
75683,14.030174
75684,9.317916
75685,6.8748646
75686,20.17576
75687,13.651425
75688,14.863869
75689,12.436101
75690,8.345246
75691,11.85696
75692,12.82719
75693,11.342939
75694,14.174873
75695,4.975513
75696,9.851365
75697,19.10962
75698,10.280336
75699,11.24715
75700,3.5376036
75701,4.821074
75702,15.780789
75703,13.916379
75704,11.514244
75705,12.620416
75706,11.280283
75707,13.992369
75708,3.974773
75709,20.383345
75710,23.200312
75711,15.979597
75712,5.2241693
75713,16.252571
75714,10.566516
75715,12.085822
75716,11.753803
75717,4.102734
75718,13.547483
75719,5.57752
75720,12.243415
75721,11.139582
75722,10.547977
75723,6.479466
75724,12.562734
75725,16.512564
75726,11.325818
75727,13.299079
75728,8.014505
75729,11.244894
75730,10.443372
75731,12.041377
75732,10.643737
75733,16.548788
75734,13.112139
75735,18.659586
75736,5.2033916
75737,4.820254
75738,23.762156
75739,12.195324
75740,6.983278
75741,16.567936
75742,10.662206
75743,15.678129
75744,7.850253
75745,13.386725
75746,9.462255
75747,23.87132
75748,4.772636
75749,9.093058
75750,27.230362
75751,18.12147
75752,12.23283
75753,10.522925
75754,17.166456
75755,11.768636
75756,4.7368426
75757,9.411611
75758,4.3376274
75759,14.402637
75760,17.907553
75761,15.7044735
75762,15.363945
75763,10.8894415
75764,13.218931
75765,16.092087
75766,10.488365
75767,7.068638
75768,10.085067
75769,7.7899003
75770,16.12277
75771,29.514824
75772,11.289862
75773,7.236732
75774,7.0758524
75775,10.299644
75776,4.8022313
75777,8.44373
75778,10.433991
75779,14.879502
75780,9.19433
75781,16.584545
75782,19.55984
75783,7.9565835
75784,6.93467
75785,4.4736986
75786,13.073539
75787,12.54507
75788,10.860093
75789,9.183716
75790,5.905185
75791,5.7658315
75792,4.3769526
75793,14.1878805
75794,10.729995
75795,12.099455
75796,4.1740484
75797,7.3634477
75798,18.336271
75799,8.265881
75800,11.747901
75801,10.459765
75802,15.763518
75803,10.816688
75804,6.523209
75805,8.844037
75806,14.379859
75807,20.933943
75808,17.30651
75809,6.0453153
75810,10.93809
75811,4.4373603
75812,3.7930503
75813,16.045652
75814,15.434041
75815,21.07261
75816,5.229873
75817,4.1357727
75818,4.8273926
75819,14.758487
75820,14.952105
75821,7.452382
75822,14.161225
75823,15.392024
75824,11.900362
75825,14.736845
75826,14.067874
75827,10.285148
75828,6.337795
75829,15.830173
75830,5.589483
75831,8.841559
75832,5.262711
75833,11.102784
75834,16.711077
75835,13.274052
75836,5.017987
75837,9.346129
75838,4.5386147
75839,11.810817
75840,11.94193
75841,14.18002
75842,11.467982
75843,9.637416
75844,12.958471
75845,16.597988
75846,11.895795
75847,9.333058
75848,11.274772
75849,7.5741205
75850,12.7317
75851,13.3699665
75852,9.022901
75853,7.112124
75854,5.667289
75855,9.109729
75856,12.462638
75857,12.34232
75858,14.4796295
75859,8.138669
75860,6.4433475
75861,18.618456
75862,5.4754596
75863,12.372224
75864,13.163455
75865,4.8687944
75866,25.374556
75867,13.614092
75868,5.031937
75869,10.447562
75870,4.8711805
75871,10.231678
75872,14.363345
75873,5.028121
75874,16.880985
75875,10.694781
75876,15.796397
75877,13.983498
75878,14.143186
75879,20.802855
75880,9.055171
75881,20.567919
75882,10.987687
75883,4.0614457
75884,13.601505
75885,6.31284
75886,12.849349
75887,16.434347
75888,3.8540134
75889,11.662152
75890,5.4186983
75891,10.05958
75892,4.6767373
75893,7.4414353
75894,4.161794
75895,12.806815
75896,10.222249
75897,20.039679
75898,3.5763688
75899,9.500573
75900,19.458868
75901,17.507921
75902,15.025897
75903,4.6640387
75904,11.384452
75905,17.544064
75906,7.392394
75907,13.768881
75908,4.134262
75909,13.734601
75910,7.035505
75911,9.171295
75912,5.307897
75913,19.935102
75914,18.240805
75915,12.14085
75916,6.0472608
75917,8.341663
75918,9.722299
75919,14.629634
75920,18.964375
75921,15.835202
75922,11.046051
75923,10.619736
75924,14.776749
75925,9.588934
75926,11.5893755
75927,5.2940116
75928,4.805454
75929,9.071092
75930,17.164202
75931,12.449918
75932,13.496447
75933,13.77229
75934,19.242895
75935,11.149624
75936,10.224687
75937,8.372945
75938,5.259399
75939,9.576658
75940,10.284104
75941,13.285289
75942,15.445504
75943,11.906275
75944,12.111758
75945,8.608029
75946,5.457729
75947,18.082857
75948,11.958814
75949,9.65754
75950,13.332152
75951,12.865795
75952,12.247858
75953,18.183985
75954,5.131561
75955,5.003528
75956,8.883366
75957,11.437715
75958,13.885606
75959,12.337306
75960,10.276764
75961,4.880673
75962,18.223013
75963,12.0489855
75964,8.6114
75965,14.808019
75966,5.023038
75967,8.459907
75968,5.8008394
75969,16.957878
75970,8.512758
75971,9.797274
75972,10.079549
75973,10.965222
75974,16.507744
75975,10.353084
75976,12.230201
75977,14.728134
75978,14.231739
75979,13.458804
75980,10.755365
75981,10.501063
75982,11.362468
75983,12.879163
75984,4.8506894
75985,13.897748
75986,17.731659
75987,7.6519637
75988,7.7194047
75989,9.364726
75990,17.621073
75991,10.879833
75992,5.5685563
75993,9.180807
75994,20.910288
75995,3.7961032
75996,4.3809237
75997,3.6468887
75998,6.755687
75999,4.4403405
76000,17.65385
76001,10.517021
76002,7.532476
76003,8.852685
76004,13.084127
76005,10.576835
76006,14.733483
76007,19.297916
76008,10.498317
76009,11.688937
76010,5.4864335
76011,16.16106
76012,7.8952665
76013,11.650495
76014,17.466444
76015,12.71725
76016,12.167909
76017,6.634602
76018,9.361037
76019,11.177481
76020,7.2321763
76021,11.059758
76022,12.175649
76023,12.352668
76024,18.988443
76025,21.597235
76026,5.309488
76027,11.357075
76028,17.384464
76029,14.4148
76030,15.125445
76031,10.444202
