,best_NN_score_alpha1_tr
82871,8.592642
82872,11.780483
82873,16.957754
82874,11.425888
82875,10.087808
82876,4.0879273
82877,10.653759
82878,4.8533616
82879,10.244528
82880,8.803244
82881,7.449737
82882,5.6241293
82883,7.291488
82884,15.574647
82885,7.4825315
82886,11.19928
82887,13.838583
82888,11.134979
82889,10.023384
82890,11.395224
82891,4.1733723
82892,11.380102
82893,15.704959
82894,13.398909
82895,13.879188
82896,3.8782141
82897,15.241035
82898,3.8077557
82899,9.629387
82900,18.607666
82901,9.162136
82902,16.009636
82903,9.725163
82904,15.359688
82905,9.884627
82906,4.902482
82907,15.437138
82908,8.202973
82909,10.268541
82910,8.64022
82911,8.634165
82912,8.805004
82913,13.373419
82914,13.656368
82915,8.545311
82916,10.246227
82917,9.8329315
82918,15.503001
82919,11.806572
82920,8.239425
82921,11.174871
82922,9.481621
82923,10.34531
82924,8.120274
82925,7.824686
82926,13.0571165
82927,27.908302
82928,9.252282
82929,11.952379
82930,15.992941
82931,9.385085
82932,8.090747
82933,6.0852056
82934,6.024984
82935,10.324799
82936,10.339598
82937,11.54747
82938,9.597304
82939,15.498388
82940,3.7665277
82941,9.934395
82942,17.09177
82943,16.600462
82944,10.335922
82945,12.984665
82946,7.854963
82947,10.293274
82948,17.604181
82949,4.29956
82950,7.065605
82951,11.069056
82952,9.027909
82953,17.894182
82954,4.0663214
82955,17.767946
82956,4.7572713
82957,8.813594
82958,8.440718
82959,14.267658
82960,5.04563
82961,5.878989
82962,8.809824
82963,10.087028
82964,8.627714
82965,12.512117
82966,4.5087676
82967,4.9500384
82968,13.643707
82969,12.199991
82970,9.365894
82971,4.262245
82972,8.378966
82973,11.299229
82974,13.983707
82975,11.67001
82976,7.7990146
82977,11.015539
82978,7.916375
82979,5.154465
82980,4.68365
82981,4.7333946
82982,12.620853
82983,11.122622
82984,11.969584
82985,11.274296
82986,9.875504
82987,11.981804
82988,17.317528
82989,12.60128
82990,9.631727
82991,10.65426
82992,10.847656
82993,6.343955
82994,5.958519
82995,10.595694
82996,11.111398
82997,12.210674
82998,3.8763564
82999,3.8072708
83000,10.508147
83001,11.301039
83002,8.9420805
83003,4.355393
83004,9.666885
83005,10.363913
83006,10.574097
83007,11.479586
83008,12.43301
83009,7.7067556
83010,10.087057
83011,13.188761
83012,10.25861
83013,7.0750494
83014,13.300192
83015,7.8440337
83016,5.285508
83017,4.8553267
83018,4.945332
83019,12.344051
83020,7.0459776
83021,11.225512
83022,10.325099
83023,11.410145
83024,4.1552386
83025,10.318365
83026,6.7067356
83027,8.538609
83028,8.85881
83029,4.2463427
83030,22.204102
83031,2.7428844
83032,9.209876
83033,3.663333
83034,13.3906975
83035,9.971733
83036,4.5309772
83037,16.245222
83038,15.5581455
83039,11.732594
83040,5.3880477
83041,9.455468
83042,5.5990534
83043,14.779528
83044,5.913622
83045,4.7831783
83046,4.800557
83047,12.947073
83048,12.57394
83049,12.5756645
83050,15.391072
83051,15.6048765
83052,10.534799
83053,14.367853
83054,9.140768
83055,12.536982
83056,9.103988
83057,9.940306
83058,8.610791
83059,8.380898
83060,12.724105
83061,10.948764
83062,11.2598
83063,4.3677335
83064,4.942391
83065,5.489902
83066,9.616869
83067,4.0405536
83068,7.3262653
83069,8.868863
83070,10.220801
83071,8.945857
83072,6.4680786
83073,5.0344443
83074,18.971563
83075,10.37809
83076,10.682153
83077,18.58576
83078,5.841419
83079,4.475739
83080,8.267067
83081,12.957355
83082,3.8403838
83083,17.190733
83084,11.418335
83085,9.320791
83086,9.193451
83087,5.701332
83088,10.509512
83089,8.271393
83090,5.0033264
83091,14.687435
83092,12.498562
83093,11.303118
83094,13.90266
83095,15.248645
83096,4.5221424
83097,7.081993
83098,10.84517
83099,7.6789813
83100,4.2376065
83101,9.681374
83102,15.655493
83103,11.9279375
83104,3.6042013
83105,8.728434
83106,8.266545
83107,8.133854
83108,9.72838
83109,4.7702875
83110,10.341417
83111,11.770799
83112,9.86912
83113,12.941246
83114,17.91194
83115,8.126735
83116,16.488152
83117,6.608879
83118,3.6843145
83119,3.1902459
83120,8.79105
83121,18.300945
83122,8.179407
83123,8.406429
83124,10.810149
83125,8.404401
83126,2.8356044
83127,10.624563
83128,4.635542
83129,11.6954155
83130,20.855589
83131,4.7010875
83132,10.917622
83133,10.843069
83134,7.887258
83135,12.735592
83136,11.657293
83137,10.094387
83138,6.9334135
83139,3.5550952
83140,12.812513
83141,10.455117
83142,10.739084
83143,4.5553827
83144,12.428326
83145,8.301587
83146,7.075039
83147,6.632884
83148,4.350277
83149,14.7739935
83150,4.913386
83151,11.82392
83152,4.253761
83153,8.973023
83154,4.401078
83155,13.666101
83156,10.644779
83157,14.590685
83158,13.453396
83159,13.254866
83160,11.442314
83161,4.783925
83162,13.286345
83163,14.869335
83164,10.6877
83165,10.0266285
83166,9.604662
83167,11.800988
83168,12.868372
83169,12.693918
83170,9.661677
83171,8.104485
83172,16.093548
83173,11.424461
83174,14.034542
83175,9.369389
83176,13.134268
83177,12.426445
83178,10.855614
83179,15.9227705
83180,12.653888
83181,8.060213
83182,4.3605366
83183,8.933723
83184,11.939756
83185,17.918238
83186,12.102977
83187,7.144487
83188,7.516587
83189,8.671984
83190,7.239168
83191,4.092776
83192,8.870714
83193,6.6130743
83194,10.214552
83195,6.5884447
83196,4.7634516
83197,14.632592
83198,6.099332
83199,8.903217
83200,4.4950953
83201,10.592965
83202,4.770808
83203,8.35155
83204,9.718647
83205,6.488906
83206,11.110435
83207,9.480485
83208,10.873951
83209,10.52096
83210,12.902588
83211,16.113834
83212,12.228565
83213,5.251341
83214,10.681059
83215,4.9297857
83216,11.1258335
83217,15.151938
83218,16.792467
83219,10.780385
83220,7.205457
83221,6.3869343
83222,11.879908
83223,11.693743
83224,12.129803
83225,8.655749
83226,8.987299
83227,3.8454168
83228,3.072456
83229,8.302546
83230,4.6614375
83231,7.693578
83232,12.025013
83233,10.278646
83234,8.462096
83235,7.696354
83236,9.078632
83237,9.990498
83238,12.78985
83239,7.841693
83240,15.422631
83241,15.69013
83242,5.6252494
83243,14.410077
83244,5.0418673
83245,9.336859
83246,15.392452
83247,5.265045
83248,11.987202
83249,9.640343
83250,11.941988
83251,14.678881
83252,7.467777
83253,9.693403
83254,8.605049
83255,12.692236
83256,9.019885
83257,8.656351
83258,15.786041
83259,9.015081
83260,3.5556042
83261,12.12296
83262,8.105484
83263,7.3049765
83264,3.0484998
83265,9.680882
83266,10.025618
83267,12.677555
83268,11.617714
83269,8.97419
83270,17.107708
83271,9.2552395
83272,12.303432
83273,17.173565
83274,12.3157425
83275,6.289373
83276,6.9196625
83277,12.150557
83278,9.847563
83279,9.761078
83280,11.217479
83281,15.687825
83282,11.532074
83283,16.088562
83284,11.33625
83285,8.930945
83286,10.011711
83287,12.416607
83288,14.645527
83289,4.815031
83290,8.0941725
83291,6.909442
83292,8.963871
83293,13.493569
83294,21.4646
83295,9.764393
83296,14.969814
83297,4.9819565
83298,3.3530567
83299,4.0225253
83300,9.810205
83301,5.2867246
83302,11.545244
83303,10.935001
83304,9.78605
83305,5.860381
83306,4.2822256
83307,17.192547
83308,9.119472
83309,9.531193
83310,11.475077
83311,9.487115
83312,6.816996
83313,6.1472807
83314,9.963239
83315,8.050079
83316,9.803144
83317,7.982084
83318,11.930163
83319,6.137659
83320,7.546716
83321,6.988304
83322,8.55265
83323,4.5488667
83324,6.5851307
83325,5.14983
83326,15.7198925
83327,11.227455
83328,10.570246
83329,4.1709895
83330,9.010513
83331,8.748169
83332,4.522908
83333,18.799372
83334,9.936875
83335,9.358147
83336,10.569007
83337,3.925503
83338,16.31753
83339,4.573971
83340,12.829311
83341,3.6586928
83342,4.9274435
83343,14.1368065
83344,12.158102
83345,9.109248
83346,7.320419
83347,10.62048
83348,15.096614
83349,3.8614614
83350,12.485166
83351,15.360571
83352,8.592782
83353,6.139549
83354,12.805462
83355,13.347077
83356,9.714571
83357,9.269228
83358,10.273975
83359,11.142737
83360,11.717876
83361,12.293341
83362,3.5129588
83363,11.672679
83364,8.087262
83365,6.79784
83366,17.318396
83367,11.726092
83368,15.598688
83369,3.4734247
83370,6.320596
83371,9.406233
83372,8.21125
83373,18.182837
83374,10.823303
83375,7.8749394
83376,14.325512
83377,11.121028
83378,9.793264
83379,11.3639555
83380,7.9226727
83381,9.580161
83382,18.51304
83383,4.086923
83384,11.476364
83385,8.271355
83386,10.182885
83387,4.6205187
83388,12.393375
83389,13.143362
83390,8.802383
83391,12.794494
83392,7.023716
83393,8.519041
83394,11.293072
83395,4.4813037
83396,10.112827
83397,10.102234
83398,9.24313
83399,7.771751
83400,13.1158905
83401,6.6150155
83402,8.388012
83403,3.4850335
83404,8.089578
83405,9.43455
83406,4.0173016
83407,9.262369
83408,8.023893
83409,11.153524
83410,3.9594076
83411,10.0017805
83412,13.782182
83413,4.82269
83414,13.791143
83415,11.682912
83416,9.102071
83417,6.926273
83418,10.534098
83419,8.515775
83420,3.312155
83421,3.9193215
83422,3.755623
83423,11.010343
83424,4.0454364
83425,5.9365816
83426,10.921684
83427,4.3924093
83428,3.2771466
83429,9.176893
83430,9.320293
83431,8.704502
83432,10.069981
83433,9.6002655
83434,6.909886
83435,4.520349
83436,11.821617
83437,12.6901245
83438,16.052565
83439,6.941385
83440,5.856849
83441,10.458221
83442,12.039609
83443,13.467672
83444,13.45521
83445,8.507721
83446,8.315269
83447,5.1485777
83448,17.531696
83449,12.153385
83450,14.796749
83451,3.906326
83452,12.864717
83453,3.824887
83454,15.097292
83455,10.712959
83456,11.713006
83457,4.0377283
83458,14.125292
83459,4.3406487
83460,16.523405
83461,4.491841
83462,9.168109
83463,13.019907
83464,12.333095
83465,8.577993
83466,3.599656
83467,3.7411785
83468,12.176439
83469,14.05368
83470,29.571062
83471,3.8046553
83472,10.746954
83473,8.111893
83474,11.373415
83475,4.3198156
83476,8.39761
83477,11.346024
83478,11.467019
83479,3.5302582
83480,12.014923
83481,5.1968913
83482,3.5825949
83483,6.2535586
83484,14.953185
83485,17.475424
83486,4.705269
83487,14.300121
83488,13.702779
83489,11.213032
83490,14.601803
83491,3.7825112
83492,3.1570837
83493,10.753395
83494,12.302455
83495,7.3581133
83496,5.136997
83497,11.150932
83498,4.397965
83499,17.221588
83500,16.556597
83501,12.213172
83502,12.278997
83503,13.236727
83504,18.508152
83505,13.429616
83506,9.94636
83507,9.777281
83508,30.961046
83509,8.659458
83510,10.07013
83511,7.601223
83512,11.4186
83513,4.131533
83514,8.9929695
83515,10.533653
83516,10.01875
83517,8.99391
83518,8.919294
83519,2.8500404
83520,5.3850083
83521,8.859024
83522,7.741053
83523,4.3177943
83524,4.2474046
83525,9.155184
83526,9.373448
83527,6.940301
83528,9.890195
83529,8.226942
83530,12.639915
83531,5.2792687
83532,12.255966
83533,4.3462534
83534,19.170134
83535,7.382566
83536,9.909942
83537,17.662395
83538,8.621698
83539,9.0155
83540,11.189078
83541,9.037854
83542,12.89084
83543,11.101038
83544,5.589045
83545,14.122925
83546,9.618455
83547,19.438883
83548,7.918238
83549,3.9304593
83550,16.012049
83551,4.411503
83552,11.436016
83553,14.558131
83554,10.570577
83555,8.5217705
83556,11.620424
83557,5.223568
83558,9.344609
83559,4.1393595
83560,17.584684
83561,10.058392
83562,3.6285944
83563,3.7251437
83564,9.1692915
83565,8.593793
83566,5.715672
83567,9.2911625
83568,14.652618
83569,9.942886
83570,10.056339
83571,6.812565
83572,11.541595
83573,11.366461
83574,8.159432
83575,10.943613
83576,7.4383473
83577,2.6239493
83578,18.263826
83579,7.7997403
83580,6.738543
83581,10.964308
83582,10.000088
83583,10.462427
83584,15.4277725
83585,8.104957
83586,12.514626
83587,5.984122
83588,14.658417
83589,3.7455614
83590,10.020002
83591,19.852312
83592,4.7818704
83593,12.883768
83594,11.12075
83595,4.5517735
83596,10.566728
83597,8.5845375
83598,8.43212
83599,5.825159
83600,5.278281
83601,19.42607
83602,3.4874601
83603,13.753264
83604,7.180749
83605,13.493753
83606,4.293443
83607,4.687643
83608,10.7
83609,7.9577203
83610,4.3417807
83611,3.0651162
83612,4.749208
83613,10.606127
83614,16.392878
83615,11.661126
83616,11.165602
83617,15.194555
83618,15.228499
83619,7.288556
83620,11.386303
83621,7.2097087
83622,13.893476
83623,12.939118
83624,7.270391
83625,13.239136
83626,9.54757
83627,13.161381
83628,17.88363
83629,11.232206
83630,10.925035
83631,13.947151
83632,4.0064726
83633,11.314718
83634,7.5188646
83635,12.860758
83636,4.600941
83637,5.0459
83638,9.48307
83639,8.397281
83640,5.4174776
83641,13.0295725
83642,13.932696
83643,9.562795
83644,12.005102
83645,10.948442
83646,9.915708
83647,7.078402
83648,15.306452
83649,12.051199
83650,9.402557
83651,8.829303
83652,9.1684475
83653,18.035105
83654,9.752927
83655,6.034135
83656,10.398991
83657,7.9977393
83658,7.2093496
83659,13.7325535
83660,10.331332
83661,3.7604508
83662,8.456834
83663,14.252737
83664,15.240524
83665,9.6785
83666,8.181571
83667,9.754007
83668,12.662228
83669,17.017221
83670,4.151089
83671,11.612816
83672,11.84174
83673,14.745646
83674,7.4910135
83675,5.3272004
83676,6.6259303
83677,20.379393
83678,12.066847
83679,8.502087
83680,14.136515
83681,11.417072
83682,6.9681973
83683,15.772112
83684,13.254339
83685,10.888596
83686,10.001304
83687,11.875774
83688,12.009062
83689,6.776602
83690,14.339441
83691,14.76494
83692,4.726959
83693,9.6860695
83694,11.053959
83695,6.6654396
83696,9.287301
83697,8.8720665
83698,9.553586
83699,10.541237
83700,13.229593
83701,11.023495
83702,3.7739432
83703,5.9160104
83704,9.903917
83705,9.496436
83706,9.681797
83707,14.5325775
83708,4.296269
83709,7.3637853
83710,9.283525
83711,13.074891
83712,4.860587
83713,4.05663
83714,18.479813
83715,12.280532
83716,8.86848
83717,13.07406
83718,15.609607
83719,13.00547
83720,6.449145
83721,10.347885
83722,15.073362
83723,9.179501
83724,6.5688066
83725,8.560684
83726,3.8016365
83727,9.250332
83728,6.938545
83729,9.19895
83730,10.460029
83731,8.211832
83732,9.914526
83733,13.690384
83734,4.7479143
83735,7.3604107
83736,13.201287
83737,11.025732
83738,19.580126
83739,17.382868
83740,6.3979635
83741,4.3764753
83742,12.1218
83743,11.0133705
83744,14.209625
83745,3.806515
83746,5.34791
83747,11.495144
83748,8.327579
83749,10.594301
83750,14.091303
83751,17.52781
83752,4.367604
83753,10.793678
83754,16.443676
83755,9.307809
83756,15.823157
83757,13.1238785
83758,11.168472
83759,8.27584
83760,15.459568
83761,7.051668
83762,11.212584
83763,12.345002
83764,15.721746
83765,11.060217
83766,7.3675776
83767,7.225892
83768,7.0700474
83769,14.724404
83770,10.878438
83771,12.412273
83772,9.284252
83773,10.036125
83774,10.9508915
83775,4.576169
83776,8.3849535
83777,6.473424
83778,10.389531
83779,10.548183
83780,3.934645
83781,19.797798
83782,10.347548
83783,5.7431035
83784,10.673913
83785,6.34443
83786,11.898256
83787,8.931772
83788,7.286416
83789,19.723803
83790,9.577747
83791,14.746657
83792,18.7963
83793,11.67356
83794,3.4908187
83795,14.025315
83796,12.397271
83797,9.400119
83798,2.7682312
83799,11.154446
83800,11.000718
83801,14.527466
83802,15.435564
83803,10.78211
83804,5.379786
83805,5.0287123
83806,11.909724
83807,18.445515
83808,9.576586
83809,11.595465
83810,4.211435
83811,10.534768
83812,5.198889
83813,11.609032
83814,9.278703
83815,9.360016
83816,9.225031
83817,9.791996
83818,11.706861
83819,11.606234
83820,12.642325
83821,3.3984277
83822,8.427881
83823,7.3321557
83824,15.138332
83825,10.713406
83826,13.417816
83827,9.172214
83828,7.302823
83829,10.368746
83830,17.34839
83831,8.070941
83832,13.45985
83833,4.275341
83834,6.065612
83835,11.150623
83836,8.378623
83837,4.3076396
83838,17.517845
83839,13.0133295
83840,8.187604
83841,10.266938
83842,16.80897
83843,6.9887915
83844,19.715025
83845,17.21564
83846,8.739391
83847,9.304094
83848,10.283932
83849,12.013788
83850,16.53389
83851,16.897156
83852,13.550464
83853,13.559285
83854,8.935643
83855,14.141046
83856,14.737227
83857,9.27828
83858,15.315008
83859,5.5866346
83860,4.8918486
83861,9.847944
83862,7.9627604
83863,8.641645
83864,10.264415
83865,10.042361
83866,4.105062
83867,9.3547325
83868,10.320236
83869,15.681801
83870,9.457003
83871,8.770132
83872,4.5211315
83873,10.943717
83874,6.787444
83875,7.584491
83876,10.559677
83877,3.4224255
83878,8.173334
83879,13.301552
83880,10.582245
83881,4.4148803
83882,8.613972
83883,9.157878
83884,10.41426
83885,6.5108933
83886,12.545086
83887,4.549205
83888,22.946785
83889,18.00546
83890,12.148841
83891,8.110813
83892,8.277263
83893,5.1640353
83894,13.399462
83895,9.110758
83896,4.366402
83897,9.480236
83898,15.806421
83899,9.875414
83900,17.962793
83901,14.368612
83902,10.198057
83903,12.302444
83904,8.859819
83905,8.004859
83906,15.197512
83907,8.131115
83908,11.329254
83909,4.476696
83910,6.775305
83911,16.715996
83912,8.842897
83913,11.492781
83914,6.079123
83915,12.110978
83916,9.250927
83917,8.4160185
83918,8.096494
83919,13.449094
83920,4.387833
83921,9.769779
83922,8.787302
83923,17.417253
83924,10.752874
83925,9.067499
83926,8.582857
83927,6.8186655
83928,8.905859
83929,10.122687
83930,10.166405
83931,12.454259
83932,10.738174
83933,16.02903
83934,14.839613
83935,6.51996
83936,3.7291608
83937,12.731777
83938,9.72167
83939,8.188048
83940,10.282711
83941,11.909646
83942,11.398627
83943,10.919489
83944,12.592688
83945,9.5612545
83946,8.244911
83947,12.336558
83948,11.16614
83949,19.211039
83950,9.077776
83951,12.642838
83952,8.382177
83953,4.6706457
83954,6.7006426
83955,15.380913
83956,7.183554
83957,10.20093
83958,11.260489
83959,9.487572
83960,15.770746
83961,6.1715403
83962,14.185539
83963,10.442702
83964,10.44141
83965,7.6960125
83966,9.209223
83967,16.189543
83968,15.174431
83969,10.168587
83970,12.153878
83971,12.821522
83972,12.763839
83973,11.242202
83974,18.343204
83975,4.535348
83976,12.021828
83977,12.4990015
83978,12.790722
83979,10.027992
83980,8.513301
83981,11.628624
83982,9.838588
83983,4.434182
83984,6.5311327
83985,5.919902
83986,8.524107
83987,4.713194
83988,15.868549
83989,12.72193
83990,13.289285
83991,10.70099
83992,4.258314
83993,14.057153
83994,16.03975
83995,9.724091
83996,6.233578
83997,10.627384
83998,9.50635
83999,14.975774
84000,4.0868354
84001,12.190089
84002,5.072834
84003,16.79364
84004,11.006279
84005,6.730653
84006,10.772608
84007,9.152948
84008,14.121154
84009,8.479771
84010,5.141239
84011,20.77101
84012,5.0829234
84013,11.474306
84014,3.533016
84015,6.9746647
84016,9.822685
84017,10.820331
84018,13.785155
84019,7.694009
84020,10.182598
84021,9.457337
84022,5.82761
84023,10.760597
84024,5.2566257
84025,3.7334433
84026,14.170408
84027,14.683678
84028,12.155763
84029,10.145495
84030,4.1286187
84031,12.130047
84032,11.67776
84033,9.467958
84034,9.368923
84035,9.805338
84036,16.821955
84037,7.496298
84038,9.450833
84039,12.323273
84040,4.3957934
84041,8.43837
84042,9.744624
84043,12.322831
84044,13.264263
84045,7.7824965
84046,11.119663
84047,5.8643374
84048,10.179304
84049,9.684113
84050,10.814959
84051,4.9110637
84052,5.9082813
84053,6.8849497
84054,4.6397543
84055,12.831911
84056,16.635855
84057,13.309273
84058,11.395535
84059,6.436715
84060,7.8699937
84061,12.839742
84062,7.240841
84063,12.442367
84064,11.903927
84065,5.890216
84066,8.558405
84067,9.04184
84068,12.419662
84069,9.592182
84070,4.830989
84071,8.324544
84072,8.332603
84073,9.833265
84074,15.200504
84075,5.0409527
84076,19.641596
84077,6.181341
84078,11.545681
84079,9.563737
84080,12.9321165
84081,9.328265
84082,4.743283
84083,9.020552
84084,14.851373
84085,10.866318
84086,9.848894
84087,4.072604
84088,10.610037
84089,10.230508
84090,7.4161315
84091,12.419844
84092,6.0537977
84093,13.864689
84094,9.86545
84095,3.9443579
84096,9.1599045
84097,11.483464
84098,13.367319
84099,4.0426955
84100,3.8246257
84101,4.7343388
84102,9.921586
84103,9.029539
84104,4.5316477
84105,11.337536
84106,10.770888
84107,8.383496
84108,7.089424
84109,8.896479
84110,17.916674
84111,11.743349
84112,4.886528
84113,11.767845
84114,7.892021
84115,9.968865
84116,5.3774195
84117,16.751713
84118,10.771715
84119,6.121975
84120,12.483593
84121,10.395227
84122,9.822672
84123,15.720291
84124,4.561068
84125,11.816918
84126,4.6307836
84127,4.307319
84128,11.74107
84129,9.970253
84130,15.758438
84131,14.073139
84132,6.7361274
84133,9.213767
84134,4.415911
84135,15.661012
84136,19.276117
84137,15.693642
84138,13.053768
84139,9.010295
84140,10.533048
84141,11.646922
84142,13.663619
84143,8.621269
84144,4.9020033
84145,12.528599
84146,6.479511
84147,8.830687
84148,4.2120824
84149,9.092314
84150,11.152208
84151,5.334952
84152,10.592054
84153,8.259443
84154,9.059528
84155,3.7123332
84156,13.901686
84157,10.92497
84158,6.3571124
84159,18.847338
84160,5.34787
84161,2.9150474
84162,9.917471
84163,11.156167
84164,10.157793
84165,15.709859
84166,11.910439
84167,9.0916
84168,7.7200575
84169,8.897381
84170,5.1764154
84171,12.3372345
84172,10.023498
84173,15.702225
84174,7.551044
84175,7.575655
84176,11.126495
84177,10.494724
84178,9.446659
84179,6.218062
84180,13.0696745
84181,14.01156
84182,7.3176956
84183,10.585871
84184,3.7309544
84185,13.248617
84186,6.9564133
84187,16.81645
84188,4.227294
84189,13.961498
84190,13.788979
84191,4.506637
84192,9.18512
84193,16.304502
84194,10.117035
84195,3.9450283
84196,13.244576
84197,11.51895
84198,7.727448
84199,14.09925
84200,4.771329
84201,8.78266
84202,9.662342
84203,4.9662986
84204,11.787739
84205,12.572307
84206,5.570709
84207,9.143158
84208,4.875504
84209,8.901215
84210,8.811051
84211,10.963192
84212,7.81081
84213,17.924305
84214,16.179373
84215,30.404516
84216,9.786806
84217,12.31756
84218,12.202911
84219,10.278688
84220,9.643282
84221,15.210527
84222,10.02923
84223,14.367778
84224,15.10364
84225,9.83609
84226,13.463501
84227,18.657
84228,17.22307
84229,4.1648555
84230,9.592824
84231,4.5243254
84232,13.28961
84233,8.875915
84234,10.793568
84235,11.836285
84236,11.03966
84237,7.8259773
84238,4.565252
84239,6.3166656
84240,8.617655
84241,10.297071
84242,6.9575896
84243,11.530515
84244,6.2144194
84245,11.578377
84246,6.8238177
84247,16.659485
84248,9.586567
84249,9.763005
84250,12.518244
84251,14.153619
84252,11.714294
84253,9.663456
84254,13.694134
84255,3.8981686
84256,14.264303
84257,4.8182592
84258,9.933864
84259,10.301567
84260,8.1966715
84261,13.727141
84262,11.786509
84263,8.284706
84264,9.397253
84265,14.743098
84266,7.4343557
84267,14.097601
84268,12.504023
84269,17.138685
84270,5.114624
84271,7.1846824
84272,4.78645
84273,12.247021
84274,11.657959
84275,14.424317
84276,3.94873
84277,8.82616
84278,9.317739
84279,11.612648
84280,15.837212
84281,9.385452
84282,9.90687
84283,8.362371
84284,7.516925
84285,15.519903
84286,8.161881
84287,11.791542
84288,14.056128
84289,8.461248
84290,12.797682
84291,9.650262
84292,3.4524772
84293,7.1443853
84294,9.923057
84295,5.9249744
84296,13.730175
84297,7.475764
84298,7.6063795
84299,5.0519266
84300,5.436471
84301,12.533101
84302,12.348686
84303,9.746446
84304,12.6032295
84305,8.090976
84306,7.154807
84307,12.792055
84308,6.3425612
84309,12.825644
84310,12.946434
84311,10.624697
84312,10.751854
84313,18.593468
84314,15.188074
84315,10.260941
84316,10.69854
84317,11.613632
84318,13.319789
84319,13.419782
84320,5.740744
84321,9.990712
84322,8.856202
84323,6.7091713
84324,3.9371998
84325,10.6655655
84326,10.5275345
84327,9.704979
84328,8.859748
84329,8.381362
84330,17.410627
84331,12.876026
84332,10.719713
84333,9.258068
84334,13.297441
84335,9.322468
84336,15.700852
84337,19.30499
84338,9.618318
84339,10.342974
84340,8.623795
84341,11.927946
84342,7.2216654
84343,10.257835
84344,10.241933
84345,7.520154
84346,5.672683
84347,8.645191
84348,8.255869
84349,10.610896
84350,4.0051985
84351,14.345897
84352,11.725933
84353,11.440393
84354,17.213747
84355,16.543396
84356,9.8664255
84357,10.274761
84358,9.0582285
84359,7.1250415
84360,12.057992
84361,10.313734
84362,14.451195
84363,9.369007
84364,11.094475
84365,5.6533246
84366,9.049671
84367,18.99649
84368,11.089645
84369,8.682154
84370,5.1414795
84371,12.407124
84372,10.317364
84373,7.872745
84374,5.7170734
84375,9.602928
84376,8.894611
84377,8.164722
84378,7.6404824
84379,10.482774
84380,16.093988
84381,8.378168
84382,4.486595
84383,12.876795
84384,10.43906
84385,13.8127365
84386,11.986709
84387,17.283659
84388,6.958723
84389,4.1251836
84390,12.098288
84391,13.667503
84392,17.427671
84393,5.171094
84394,12.5646
84395,5.0157614
84396,12.811005
84397,11.207056
84398,6.83679
84399,9.63472
84400,5.879357
84401,4.6406393
84402,6.9590015
84403,8.826418
84404,19.064293
84405,10.476286
84406,9.7403145
84407,9.307762
84408,8.696911
84409,10.924717
84410,9.469423
84411,10.945758
84412,12.3080435
84413,7.209919
84414,4.582781
84415,9.600475
84416,4.2774305
84417,14.094876
84418,10.735355
84419,6.8961163
84420,4.6972957
84421,13.708309
84422,19.763926
84423,4.792901
84424,15.543635
84425,8.723974
84426,9.944063
84427,12.785182
84428,14.43966
84429,4.1853213
84430,10.212013
84431,9.648778
84432,17.118153
84433,5.6483517
84434,14.260364
84435,9.833558
84436,9.626244
84437,12.451134
84438,17.483965
84439,7.4547186
84440,10.418039
84441,9.946575
84442,8.862331
84443,13.583063
84444,12.743437
84445,12.243709
84446,10.839119
84447,10.999933
84448,7.039502
84449,5.969079
84450,11.361893
84451,7.2939987
84452,10.645137
84453,14.0542965
84454,15.88068
84455,7.497307
84456,8.850494
84457,9.882136
84458,15.961604
84459,14.540977
84460,9.733249
84461,7.208779
84462,10.707014
84463,10.383786
84464,14.167547
84465,17.616377
84466,7.020138
84467,4.8619456
84468,10.282841
84469,11.370178
84470,6.6651936
84471,6.605336
84472,10.348833
84473,11.8179035
84474,12.640383
84475,11.037161
84476,9.872747
84477,17.21903
84478,4.238326
84479,11.777891
84480,9.883833
84481,9.809777
84482,9.185083
84483,9.736465
84484,10.0476
84485,10.790211
84486,9.151833
84487,3.4751203
84488,6.3830347
84489,7.281861
84490,8.505266
84491,10.364733
84492,4.4298735
84493,9.104597
84494,14.337662
84495,4.238868
84496,4.001516
84497,13.232046
84498,11.128202
84499,14.977747
84500,11.761963
84501,8.276821
84502,14.873536
84503,10.946793
84504,10.797213
84505,11.906311
84506,15.071417
84507,12.452057
84508,6.028676
84509,8.757805
84510,8.427241
84511,7.42943
84512,14.752987
84513,16.876263
84514,8.128712
84515,11.503914
84516,8.902235
84517,9.416998
84518,12.457642
84519,4.7207565
84520,9.056091
84521,3.829942
84522,8.583809
84523,11.049339
84524,20.952051
84525,4.4685383
84526,11.65306
84527,8.537705
84528,7.687025
84529,13.995818
84530,13.914299
84531,11.79857
84532,4.243836
84533,10.955809
84534,10.601838
84535,10.266003
84536,14.216131
84537,4.131842
84538,6.969408
84539,3.239243
84540,8.469105
84541,12.269845
84542,14.727964
84543,10.044911
84544,13.169592
84545,13.94685
84546,12.59811
84547,11.453835
84548,6.4422517
84549,5.227625
84550,9.794449
84551,12.654544
84552,8.817211
84553,5.7634296
84554,6.665305
84555,9.696224
84556,4.3156714
84557,14.253069
84558,13.422321
84559,15.977463
84560,3.6348
84561,12.711541
84562,5.1185374
84563,18.306734
84564,14.546679
84565,8.438698
84566,12.881503
84567,4.4424415
84568,11.7719345
84569,7.3482122
84570,9.789089
84571,10.381948
84572,8.907668
84573,4.943551
84574,14.964185
84575,6.217312
84576,13.63184
84577,13.83614
84578,4.8628287
